"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UBE2J2",2594.35248061638,0.57070008437484,0.0589857231675571,9.67522399875793,2.71062100996214e-08,7.00345523333699e-08
"SCNN1D",532.477146113926,1.63470492660325,0.111080119243984,14.7164491515594,5.73419839664978e-36,5.33215118216075e-35
"ACAP3",7871.23339436128,2.22095611560113,0.129418057555757,17.1610991352137,1.12869760410905e-52,1.7355770405213e-51
"PUSL1",734.240859297004,0.527236978026104,0.119692446964561,4.40493106622015,0.0102724600336451,0.0162212830714354
"INTS11",6412.37103663019,1.4086386682348,0.0510501356747422,27.5932404413127,2.44807047845701e-114,1.10763444675603e-112
"CPTP",2569.91891912449,1.51561997079385,0.128152821861754,11.8266609254132,2.64869530234625e-23,1.54495091577206e-22
"TAS1R3",94.1699570029498,-1.22786681755263,0.182189849490215,-6.73949081679531,3.99629543404328e-08,1.02244259838918e-07
"DVL1",6008.52742993387,1.16535890957522,0.077690913163996,14.9999383726548,2.41493643214527e-32,2.00019325098059e-31
"MXRA8",7749.93305919616,1.55757980576102,0.155398602232687,10.0231262275369,1.97522632356453e-17,8.68870285780251e-17
"AURKAIP1",3261.58994566819,0.995773553862464,0.0735218873824485,13.5439063021141,1.76983009112483e-24,1.08417420709206e-23
"CCNL2",16618.8032986059,1.30792761376847,0.0642871565977388,20.3450841970272,3.78016577250712e-61,7.25272311868002e-60
"MRPL20",2325.36603213986,0.329913800227433,0.0539718259746705,6.1127040686425,0.0693489043672538,0.0979749501113932
"ANKRD65",593.101485919471,-1.01920699084858,0.14437400672304,-7.05949092902698,4.96836101157325e-08,1.26352613453481e-07
"TMEM88B",9.06116068746191,-4.28192205612705,0.276717334900511,-15.4739928297826,2.16217397492769e-48,2.98124312852277e-47
"LINC01770",58.5382021989495,-0.337426287055588,0.140493175384934,-2.40172724497885,0.266892931744825,0.339353347212247
"VWA1",2989.79658541378,-0.417788352068732,0.109496533331047,-3.81553953681446,0.0627165366922071,0.089150918315155
"ATAD3C",176.015632467203,-0.592551242651644,0.162527129258185,-3.645860511757,0.0175304961941088,0.0268396197142127
"ATAD3B",1808.40986194867,-0.312990495621947,0.0863141264779507,-3.62617926396906,0.232761725217353,0.299836326662553
"ATAD3A",1401.25881809075,0.552526369914305,0.0872324304853696,6.33395592487789,0.000262125546141993,0.000492500804775376
"TMEM240",89.7336416226723,2.71298273089891,0.194158352977004,13.973041536978,3.56096982545428e-37,3.45513395958573e-36
"SSU72",6216.24332986273,1.06606564312099,0.0511467387117778,20.8432770098692,1.30689316412281e-57,2.29381910195913e-56
"FNDC10",534.971781360078,0.880643009655345,0.234424715145873,3.75661332938959,0.00357145754847624,0.00596601819874564
"MIB2",4251.70590347036,2.82469317502952,0.0931792639522515,30.3146113761641,2.32130113534187e-168,1.76552007498045e-166
"MMP23B",46.7476742112356,0.0127991550216278,0.265032382502596,0.0482927969056855,0.975306040312864,0.999999999984865
"CDK11B",2622.02033170444,1.36574769530948,0.0649119143990055,21.0400156574399,1.61503319165754e-66,3.48282564298507e-65
"SLC35E2B",3380.26643194785,0.187584793773446,0.075596550206806,2.48139357232941,0.795494598257359,0.883744064447995
"MMP23A",13.2079922729133,2.63690373172575,0.406888416420393,6.48065569161185,2.22963376762968e-09,6.17822258410835e-09
"CDK11A",1795.21279270738,1.56617368844233,0.0913495826265133,17.1448368280532,2.30106941361321e-47,3.07485472020606e-46
"NADK",4142.16172081987,0.332151793995607,0.0817668652531426,4.0621808475511,0.157518824779963,0.20951168746589
"GNB1",16133.6383487278,0.08822950740299,0.0439031787565339,2.00963825176006,0.999885518519047,0.999999999984865
"CALML6",55.2638066722573,2.31916535074986,0.224759189057319,10.318445089951,1.69026180109124e-20,8.71201248947197e-20
"TMEM52",100.457625454734,0.964813155239606,0.18521568244859,5.20913317103916,5.68432643819477e-05,0.000113707962875653
"CFAP74",101.740014394043,-0.955855438876371,0.439213147792683,-2.17629058619974,0.0570382457779137,0.0815271167592165
"GABRD",48.7264021173493,0.0790771705441645,0.189073799673314,0.418234417887596,0.857890770611735,0.937290681250234
"PRKCZ",1104.95867220437,-0.489236048471069,0.237014496283204,-2.06416086839892,0.1573053635082,0.209264010929549
"PRKCZ-AS1",257.575232693294,1.72362819840782,0.173759329033347,9.91962968547735,1.11769635848449e-17,4.99316141621914e-17
"FAAP20",1599.12988191806,1.23958231159083,0.0676449386262523,18.324834596121,9.16421892702383e-49,1.27434289404617e-47
"SKI",8511.70915408528,0.625918912904175,0.0718608335509027,8.71015380667418,8.42032889755042e-08,2.11179977787519e-07
"MORN1",313.174505477813,-0.544607038763596,0.110355481926986,-4.9350247876578,0.0037968733442075,0.00632166750600887
"RER1",5673.34775812874,0.591293929155168,0.0656052670565899,9.01290331834376,9.84537137853376e-08,2.45526831181674e-07
"PEX10",756.986344644612,0.257908639192488,0.0738725873178774,3.49126311337512,0.457371549212763,0.551162716468557
"PLCH2",7238.48437567664,2.81330652973407,0.320458803696958,8.77899591859701,6.27859939853489e-16,2.55380255389899e-15
"PANK4",1493.70414646711,0.407960139289473,0.0575751896331578,7.08569336703543,0.00303898333861423,0.00511438071578983
"HES5",101.967618184677,2.38986079653851,0.360057991945141,6.63743299691187,1.39851861999355e-09,3.92184024266726e-09
"TNFRSF14",4632.00389706778,0.930243630492147,0.112147044576507,8.29485640040684,6.57144998874932e-10,1.88644708822052e-09
"MMEL1",46.0258581624626,-0.0375389895480934,0.208087141385842,-0.180400332755244,0.929890855339821,0.993369107446184
"TTC34",113.785103631559,0.22895074903636,0.202393556598853,1.13121560233335,0.550396172650599,0.646646073327714
"PRDM16",439.052190993928,-0.985771877137882,0.22153230537157,-4.44978837503847,0.000448032417567988,0.000823280905853197
"MIR4251",0.0714669076261092,-5.03557914411679,6.69246908567492,-0.752424714952414,0.452111204144183,0.545505188601784
"ARHGEF16",1281.32729681062,-0.290783817977532,0.192562663596647,-1.51007372117901,0.41862325240459,0.509766177896557
"MEGF6",6630.56195872606,0.814759840485084,0.141187559583766,5.77076226040786,3.16621413156986e-05,6.46713484184354e-05
"MIR551A",0.0470027781076737,-4.38228712502371,5.50755999711436,-0.795685771434133,0.42669108323239,0.518370915795003
"TPRG1L",4817.19758259064,1.04543896737453,0.0724321400522669,14.4333574380123,2.33625253886884e-28,1.6663959285646e-27
"WRAP73",1044.75127361659,0.252572225549418,0.0474430668657421,5.3236909465437,0.478381098035879,0.57329004915126
"TP73",595.586081365911,0.223462479758345,0.316539883570995,0.705953629720804,0.600766943522117,0.697656353173498
"TP73-AS1",1951.32560441887,0.967525502471737,0.0700948166678007,13.8030962696873,6.80358921439067e-25,4.23254655905511e-24
"CCDC27",1.1112223179678,-2.4484345088947,0.454406569266709,-5.38820227191217,6.57087357386876e-07,1.54258144969018e-06
"SMIM1",62.7160687472157,-0.904481247666976,0.208488424446006,-4.33828041086865,0.000847142100147792,0.00151354343395943
"LRRC47",3499.21750389145,0.549927545358518,0.0693437401446522,7.93045694119411,7.61867961059358e-06,1.64631752888794e-05
"CEP104",1863.05819310141,-0.312315802420089,0.0493784684453708,-6.32493903219407,0.103473754673058,0.141713764951743
"DFFB",372.17276053405,0.020325605556165,0.0969361903785897,0.209680259527244,0.993736001545105,0.999999999984865
"C1orf174",1116.65959092282,0.0207701850761311,0.0528125158234964,0.393281493075367,0.999993037465462,0.999999999984865
"LINC01134",26.6409693097197,0.0822281117858151,0.255542863120416,0.321778158003449,0.841044303177563,0.923421126580839
"AJAP1",188.397056340591,1.11307434419141,0.211009598324514,5.27499390089165,2.15488505125889e-05,4.46942242084973e-05
"MIR4689",0.0407394742008828,-4.04600382902316,4.72236963016351,-0.856774065964649,0.39223305659207,0.480248425415944
"NPHP4",1298.76640725742,0.262050921892109,0.09473451356773,2.76616105390942,0.449388195408475,0.542589900800446
"KCNAB2",2302.89153017141,0.36238011499063,0.177750000247137,2.03870669190881,0.263901376937837,0.335972355328828
"CHD5",91.53564441362,2.10221648764895,0.227999473127141,9.22026905946698,2.25951031185717e-16,9.41240848402221e-16
"RPL22",15374.8126344171,0.923598438850122,0.0554440251875991,16.6582140406483,2.89783244235182e-34,2.55684010090252e-33
"RNF207",817.139850238186,-0.250305156000245,0.202833891805232,-1.23404009937647,0.506220400365691,0.602028632839768
"ICMT",3971.17895744435,-0.282083501351593,0.068452068784033,-4.12089081254168,0.319641956205928,0.399693713063629
"GPR153",1712.27798696858,0.240994948214249,0.131693422144157,1.82996951776716,0.527354373446901,0.623389215338602
"ACOT7",1331.35398585231,0.449470774044273,0.12344109189719,3.6411762658307,0.0530559486351729,0.0760913240090814
"HES2",1739.66284108653,1.64760916126038,0.362299715559292,4.54764133258267,5.73330737837829e-05,0.000114655341220608
"ESPN",2258.6149233441,1.89540644210834,0.325406412979283,5.82473598093782,2.13570109703458e-07,5.20316616292467e-07
"TNFRSF25",2089.27195587297,1.91024571819272,0.195963615367276,9.74796119479898,1.20385967796059e-17,5.36904211145936e-17
"PLEKHG5",8435.45802652093,2.70791442228019,0.22073198149401,12.2678843543733,4.22352512877773e-29,3.10222233411781e-28
"NOL9",1444.93643934093,-0.914145340386556,0.0749405895341294,-12.1982672683705,3.91932024499336e-19,1.89061094791451e-18
"TAS1R1",31.0360897325435,0.440854203283484,0.256239636644104,1.72047622708658,0.231695713268897,0.298680701996597
"ZBTB48",1411.68780609669,0.626096150854698,0.0617609275289018,10.1374149629101,5.66148528031453e-10,1.63207061062728e-09
"KLHL21",6256.5845825786,1.23715642824585,0.115599872131882,10.7020570648595,6.7445739425394e-18,3.04834630587191e-17
"PHF13",2085.2925453857,0.621990387079894,0.09201117092483,6.75994426359424,2.63989993591918e-05,5.43079754146438e-05
"THAP3",791.496201186999,0.688144538141085,0.0697084639025034,9.87175013788207,1.63521019555084e-10,4.88170517017288e-10
"DNAJC11",1680.7047501649,0.0885012606869655,0.0659467059191554,1.34201184810444,0.992836039702346,0.999999999984865
"CAMTA1",1351.47161734062,-0.446389999906475,0.0683185482785154,-6.53395031297605,0.00202255747990185,0.00346901630484297
"VAMP3",6755.35615134668,0.635140706515299,0.0592753792775354,10.7150846482396,4.08377460021405e-11,1.27175956877814e-10
"PER3",2187.88570751363,0.0242514773407059,0.143832295743508,0.168609401771303,0.970014106168651,0.999999999984865
"UTS2",4.82685305708506,-2.23483787444887,0.410694103903598,-5.44161178163261,6.73561244682718e-07,1.57863591917023e-06
"TNFRSF9",30.3874671969297,-4.61578705559451,0.318097416252859,-14.5106084480905,3.61208686325488e-43,4.25352293220136e-42
"PARK7",5509.10251331416,0.176789105850229,0.0768731025072399,2.2997524502615,0.829542881560776,0.91413311257822
"ERRFI1",12731.0711624978,-0.176675879407692,0.160875202255303,-1.09821698391598,0.679725108556275,0.774513601651944
"LINC01714",1.17863947739277,-2.20447202622591,0.555306437229669,-3.96982977043027,0.000221010636107917,0.000418773613555674
"SLC45A1",191.437711336073,1.851580313975,0.171306503284181,10.8085815685783,4.41527912085182e-21,2.33529967458813e-20
"RERE",11481.1210971348,1.01763808728851,0.0785208186939488,12.9601054117248,7.12038847888793e-23,4.06715056586815e-22
"SNORA77",0.719189661783871,-6.99093603224968,0.48232209647693,-14.494330828536,1.09204312768732e-44,1.3464936182176e-43
"ENO1",45661.3119472258,-0.356055669699385,0.112467748198472,-3.16584687968548,0.172843708837745,0.228217664576859
"MIR6728",0.550196136522541,-3.93190998296089,0.220079221695712,-17.8658846240254,3.96657064328713e-63,7.95563601612032e-62
"ENO1-AS1",5.94673933145067,-1.20338345614151,0.2571596092598,-4.6795196944236,0.000104723174817596,0.000204643684467206
"CA6",572.584962305811,5.949923222801,0.652941973482352,9.11248390277029,1.27895486329629e-18,6.01094622350992e-18
"SLC2A7",1.03372913085879,-1.50355541190589,0.481459448455821,-3.12291183967462,0.00474692308577104,0.00780306049113499
"SLC2A5",489.966725628354,0.0514434179476921,0.247602140609189,0.207766450730689,0.900416144055099,0.971764346294843
"SCARNA16",9.15809495305884,-12.0067549155784,1.93260919286749,-6.21271748053911,7.01797771920695e-10,2.00973666938693e-09
"GPR157",3018.57241729757,0.697220785419341,0.20709593801918,3.36665601502415,0.0154086344066852,0.0237935687752772
"MIR34AHG",790.80146260495,0.317899659799936,0.135437610847065,2.34720368892882,0.308081331255246,0.386650452403379
"H6PD",10116.8979880919,0.300533209199804,0.0939878560852325,3.19757489656182,0.295407009485171,0.372240899125613
"SPSB1",3405.42103605699,0.305244773366795,0.110575526335448,2.76050934128757,0.308674685245005,0.387326404168825
"SLC25A33",457.109006609107,-0.113423667812179,0.121325809607988,-0.934868419000525,0.871223773464806,0.947729967341117
"TMEM201",951.533854030697,0.434384854815569,0.0746323127925895,5.82033222021094,0.00674476894906073,0.0108947246021975
"PIK3CD",1347.46183569312,-0.648197534049549,0.144387877870856,-4.48927945758239,0.00290930343510094,0.00490625597177478
"PIK3CD-AS1",2.72865433020637,-3.64921387755207,0.365839047863308,-9.9749162886395,7.60248199496629e-21,3.97939486761679e-20
"PIK3CD-AS2",36.2100333572639,-1.6690403373431,0.151355403401419,-11.027292715256,3.44076211517976e-21,1.82944054332534e-20
"CLSTN1",11890.3430551712,-0.0784730628890549,0.108337189449925,-0.724340951500556,0.944534834727745,0.999999999984865
"CTNNBIP1",11296.9712167073,2.39027175316257,0.243644171437271,9.81050250068458,7.85895058593496e-19,3.73414535229601e-18
"LZIC",860.800690882316,-1.32472396431405,0.0615707911389067,-21.5154611433433,1.57428694613866e-68,3.52759968289994e-67
"NMNAT1",438.599923110278,-0.69589816403574,0.0858108357737221,-8.10967703275587,1.01651389656944e-07,2.5320371974649e-07
"MIR5697",0.0487813718822752,-4.36805913343847,5.62815749344301,-0.776108191451182,0.438136975227742,0.530423700041801
"RBP7",1654.90923754075,3.65926869261251,0.280531404604703,13.0440607808911,2.76848277495193e-34,2.44882052874031e-33
"UBE4B",4435.68648579082,0.0824105824288312,0.090243249827047,0.913204949808132,0.968465523012181,0.999999999984865
"KIF1B",5405.20832089274,-0.621428972198539,0.0665699721946016,-9.33497418899228,1.2058659876041e-08,3.18660974557399e-08
"PGD",12708.6166730307,0.110371712620221,0.226994605570444,0.48623055311316,0.786952202657348,0.875812961681907
"CENPS",282.649135997894,2.63223776805367,0.160677464721137,16.382121616258,4.95885849692252e-50,7.14371875795627e-49
"CORT",35.0581332473077,1.77319168645137,0.214531192506485,8.26542595384011,6.23359187278845e-13,2.16032695640325e-12
"DFFA",1895.17108577716,-0.80736265096738,0.0558773102677641,-14.4488460002548,9.82899784630792e-24,5.86039152286187e-23
"PEX14",1446.97105864971,0.667589004648016,0.0616099323638363,10.8357366910514,6.09467572736962e-12,1.99090238507979e-11
"CASZ1",4662.90982928399,1.07389904678655,0.215024259694377,4.99431574982713,6.36421217416999e-05,0.000126961156656846
"C1orf127",16.0745204319405,-1.29832362125986,0.289455140530649,-4.48540529934858,0.000146373202741883,0.000282315884583053
"TARDBP",10235.702072073,0.944307467356367,0.0394028282791768,23.9654742716884,8.53601280222412e-70,1.95609278253991e-68
"MASP2",288.101771855216,1.47900994049289,0.165405998165744,8.94169472022934,5.41912984909435e-14,1.99330794587939e-13
"SRM",2870.6045478447,1.09487862044113,0.0951071341303488,11.5120556460102,3.24116655911234e-19,1.56918901173543e-18
"EXOSC10",3880.97187128434,0.30771584910091,0.0420078907925933,7.32519160793394,0.0847319007760558,0.117933289680434
"MTOR",3876.44531127309,-0.815950535550958,0.0506232499016228,-16.1180986431454,2.56441103108108e-29,1.9040168677236e-28
"MTOR-AS1",1.39001145313142,-4.46735271856302,0.287254232136458,-15.5519126222685,4.22834015136863e-49,5.93814546737541e-48
"ANGPTL7",464.755586525846,1.99823274909234,0.331750895580113,6.02329270460037,6.83239236815995e-08,1.72332540178717e-07
"UBIAD1",1009.39370318314,-0.0426875787420361,0.091379763517264,-0.467144771434775,0.989036496273903,0.999999999984865
"DISP3",9.87607667246403,-2.12802115437721,0.231288773198802,-9.2007109767844,2.33454867053928e-16,9.71736421907482e-16
"FBXO2",643.106225020843,0.839869778418127,0.227047791282642,3.69908808041479,0.00468924037422453,0.00771601122371624
"FBXO44",2252.2530426353,1.6082237271575,0.11867710180342,13.5512554883705,1.24985056929133e-30,9.76503279836595e-30
"FBXO6",562.25752091309,-0.724880024949715,0.0791445165411844,-9.15894185256042,9.8559583168225e-10,2.79491427880494e-09
"MAD2L2",1023.30888725522,0.314611150201951,0.0871920844932542,3.60825357061273,0.22934040748413,0.296004102354676
"DRAXIN",21.8772787707237,-1.23245163151246,0.221638755532176,-5.56063233865945,4.65365802268965e-06,1.02268665328784e-05
"AGTRAP",2154.84408618178,0.435287920289266,0.0925412996742678,4.70371522575777,0.0226306079297132,0.0341673070272867
"C1orf167",2.35300543849791,-0.322232493356771,0.383125954271371,-0.841061509313804,0.492870415166167,0.588195838806932
"MTHFR",2763.63084286811,0.110283142570619,0.0897790098510046,1.22838448267187,0.940203362233585,0.999562009163585
"CLCN6",2642.22982579589,1.19298162743516,0.0739505063276206,16.132163073366,1.52855638131802e-37,1.49612391197271e-36
"NPPA-AS1",31.9093953667908,-0.141588674565042,0.174563274735717,-0.811102305335431,0.745154803703503,0.836933516889236
"NPPA",105.598505701339,2.24312741267076,0.263872109944621,8.50081281095423,2.12045892096113e-14,8.0107064808252e-14
"RNU5E-1",7.48317172759157,-8.87618213510365,0.333165059306298,-26.6419958731124,4.13849697453387e-148,2.62930855687451e-146
"KIAA2013",3471.23293627374,0.649008125613235,0.0608907472792104,10.6585672637133,2.8224008919639e-11,8.86885042610305e-11
"PLOD1",4259.87986564931,-0.23525589039283,0.0996437128842369,-2.36097073847643,0.558816660645473,0.655251673697129
"MFN2",9345.96806049362,0.561586071079063,0.0786648817381057,7.13896796983333,3.73292469297033e-05,7.57943373694674e-05
"MIIP",1502.60463453408,0.840258713404857,0.0762525900749403,11.0194120957604,4.93830263434964e-15,1.92913810568666e-14
"TNFRSF8",179.212871274264,0.869717068735968,0.24948959514112,3.48598533034624,0.00650048768090099,0.0105185563968826
"TNFRSF1B",4498.16826074213,0.428879263860706,0.213046505438116,2.01307814450532,0.201279168632487,0.262677980220256
"MIR4632",0.0625225856495623,-4.62902198067831,3.91854404803065,-1.18131171270225,0.238433118126994,0.306546547510138
"SNORA70",28.0504034942495,-13.5688068490284,1.42802711997309,-9.50178512666065,5.6490653097311e-21,2.97525852252405e-20
"VPS13D",10010.6433240077,-0.425847856178499,0.0974054898898976,-4.37190816102723,0.0355124897537795,0.0522047130291099
"SNORA59A",18.0255631183215,-0.344057039071208,0.195296116286322,-1.76171982123182,0.316216377920878,0.395836234827714
"DHRS3",6198.32082757085,-0.0586048630162222,0.109473125349389,-0.535335616199701,0.962205207143522,0.999999999984865
"MIR6730",0.150176893351848,-5.20341618224963,1.38346483452951,-3.7611481350151,0.000211933583784376,0.00040243674701606
"AADACL4",3.38600974700012,0.656700600905967,0.622266539494871,1.05533651454094,0.32923667540862,0.410433688883264
"PRAMEF2",0.109329948733865,-3.15024190406486,1.85829320084324,-1.69523404736958,0.0929395012247333,0.128246600077308
"PRAMEF5",0.0328644996649089,-3.45431928717793,5.79284837069146,-0.596307561691901,0.551340532877308,0.647630562283779
"PRAMEF14",0.0889682722748369,-3.29808165590488,2.40510205150811,-1.37128553602822,0.172592094028559,0.227945741911124
"LRRC38",43.5804960761362,3.62409021811492,0.467144950447422,7.75795652857607,2.54711966100336e-13,9.02184597003694e-13
"PDPN",1849.97265486023,0.0412528442393731,0.171089370775246,0.241118685821607,0.933133155500184,0.995577016041103
"SCARNA11",0.359276047008357,-7.25713007047547,2.1093150618993,-3.44051498117161,0.000632993170671244,0.00114676983536616
"PRDM2",4735.9055892544,0.0706983242842601,0.0541935756593117,1.30455175588903,0.99953108464261,0.999999999984865
"KAZN",2996.0361223021,2.09977626467801,0.127823404732991,16.4271658157144,9.1924259998e-48,1.24561481299972e-46
"TMEM51-AS1",132.505402042899,0.393153791438177,0.20654033437355,1.9035206495169,0.24504539865945,0.314381097917383
"TMEM51",847.143704423833,-0.154467532225859,0.153520497315975,-1.00616878479709,0.737332170697691,0.829684413098155
"FHAD1",105.846491551089,-2.77892355475457,0.34868564224271,-7.96971030089113,2.0422558479083e-13,7.27613651655712e-13
"EFHD2",4283.54109920828,0.165027374045376,0.103960563490752,1.5874036125252,0.79316977879344,0.881587124790914
"CTRC",49.5580612465754,2.81518841030774,0.319810577978179,8.80267447094829,5.24602498908545e-16,2.14160543032692e-15
"CELA2A",24.5837856677687,2.38352235828561,0.477526554840592,4.99139227782061,3.9677238493277e-06,8.75755149601974e-06
"CELA2B",9.78857198247268,-1.5069883002658,0.329406236996631,-4.57486268021457,6.78859411994639e-05,0.000134995752249332
"CASP9",843.067473745835,-0.0902716688633176,0.124318614706793,-0.726131553800082,0.903673449486037,0.974189727600778
"DNAJC16",1251.01320598389,-1.05179386930145,0.0625842383735923,-16.8060504790814,7.07471891751519e-38,7.02506015113113e-37
"SCARNA21",57.0841773155037,-14.6094479148228,1.48181431833415,-9.85916233502631,1.71281221762786e-22,9.6254966255464e-22
"AGMAT",136.600630067739,-0.542661651042513,0.407582236309518,-1.33141634423541,0.262265486507698,0.334130260788506
"DDI2",4571.92851432455,-0.0630081801676091,0.078779187325639,-0.799807440347926,0.991228106941811,0.999999999984865
"PLEKHM2",7674.43390457563,1.02256352848987,0.0651817529941799,15.6878801431003,1.04493777680735e-32,8.74697421059249e-32
"SLC25A34",252.837092383102,2.08292176503953,0.152265332350183,13.6795535325743,1.12596304813624e-33,9.76018622608296e-33
"TMEM82",10.7318658407229,0.943149222811999,0.808238385328785,1.16691961175332,0.265495829271373,0.337799586109758
"FBLIM1",3339.62080659253,0.232577636328732,0.12916628792731,1.80060633514232,0.553741342764273,0.650090804617309
"UQCRHL",267.318436298158,-0.0935901265191361,0.101730236618126,-0.919983375940172,0.938279891875997,0.99881115518928
"SPEN",9077.21478333544,-0.0967852508113704,0.0599898710576691,-1.61335987400822,0.994675498557956,0.999999999984865
"ZBTB17",2308.42589364561,1.10916822945754,0.0615842666969716,18.0105778463719,1.5489631466476e-44,1.8988444813323e-43
"HSPB7",4409.94621852201,5.01615842752264,0.292172072641449,17.1685075242576,3.99880742974893e-60,7.48277721863072e-59
"CLCNKA",224.806489674847,3.42418360773697,0.388941600098171,8.80385026151148,1.66022491949764e-16,6.96795347937894e-16
"CLCNKB",260.707670573065,2.67747727826769,0.496951797330313,5.38780077394112,5.19764084214808e-07,1.22931273596057e-06
"FAM131C",84.6514487814358,1.98409878581359,0.318320756624346,6.23301730887453,2.55215343912415e-08,6.60447511929445e-08
"EPHA2",8343.53158464638,0.683024841675417,0.212070325215363,3.2207468960204,0.0205865122314576,0.0312434408204499
"ARHGEF19",2080.52715360983,0.528297541578707,0.19617603672219,2.6929769323806,0.0780425247275527,0.109296619239616
"ANO7L1",163.005192212849,0.422456291611566,0.234842065791465,1.7988953136986,0.233463036477719,0.300648478823716
"FBXO42",3162.99523254509,0.618023015219077,0.0970084571231629,6.37081583963787,7.42032285810737e-05,0.000146965886736082
"SZRD1",4907.60878872319,0.209560451432857,0.0550700367530539,3.80534431768353,0.7686260065607,0.858885932554927
"SPATA21",5.19246682461101,-2.43232412608877,0.218212691425467,-11.1465749778333,7.5506256488062e-24,4.52483129815497e-23
"NECAP2",3897.69358772266,0.142110639639762,0.0579715898254179,2.45138420505164,0.96863306547846,0.999999999984865
"LINC01772",121.973218204353,-0.157449070902912,0.106501608140906,-1.47837270865056,0.807644269598861,0.894572053496599
"CROCCP3",395.86959429584,0.0143750790823845,0.0969748741437229,0.148235088823933,0.995648617335795,0.999999999984865
"RNU1-1",1.33134075704342,-8.69029044095644,0.766006327590458,-11.3449329698,1.55577997409542e-28,1.11683528586958e-27
"LINC01783",5.42039007634913,-1.95786462238767,0.312738120779473,-6.26039645409347,2.36730921880142e-08,6.13811114650123e-08
"NBPF1",792.534053532391,-1.37725998887439,0.0977108374477964,-14.0952633796657,4.30871742203162e-31,3.41160386923549e-30
"CROCCP2",2405.60590539142,1.86766151504058,0.0780902482439791,23.9167060809617,1.26112251233675e-95,4.551193828535e-94
"MST1P2",429.543497008891,-0.00179586957326569,0.175584135050314,-0.0102279717512695,0.997038420312853,0.999999999984865
"RNU1-3",0.0592926754656447,-4.67248233110314,5.88108450420632,-0.794493316285669,0.427325881583546,0.519023250369346
"ESPNP",19.1958162821211,-0.657665020830379,0.407580552052883,-1.61358292862081,0.17158013203158,0.226778598673941
"RNU1-4",0.0616293514178508,-4.75613339692715,4.78567444141422,-0.993827193042754,0.320967000769743,0.401114237711069
"MST1L",342.689546230027,-0.42751202323986,0.231803323949463,-1.84428771751808,0.223636021543294,0.289345550707195
"RNU1-2",0.575765857651232,-6.36425884188126,0.610827727651182,-10.4190732571256,6.90334754187889e-24,4.14161817468674e-23
"CROCC",3535.96662528186,1.10587907721267,0.0908410475035386,12.1737816505208,2.21875332971777e-21,1.1883818370592e-20
"MFAP2",849.031241381695,0.583356449469553,0.179606260144548,3.24797392362641,0.0317256528286903,0.0468717087673055
"ATP13A2",2668.82010863826,0.0387937131599844,0.090151664729723,0.430316104270387,0.991108913171441,0.999999999984865
"SDHB",2893.23152614635,0.243647431424241,0.0737015364767333,3.30586637771328,0.534343567357252,0.630737636942809
"PADI2",1216.12958313289,0.628076531614403,0.265197953088942,2.36833099312708,0.0774510712163779,0.108554275509349
"PADI1",6295.00908367754,4.89724227106695,0.558560514605252,8.76761271699978,4.39847115816134e-17,1.90092786102207e-16
"PADI3",578.005638073158,-0.360037914322757,0.602642684775869,-0.597431817257784,0.583263131563022,0.679747564354532
"PADI4",177.562138018725,2.96231151820001,0.442844123602476,6.68928717875269,4.54320393379565e-10,1.31721256285208e-09
"PADI6",0.875700262266698,-1.39105077237483,0.602815481413263,-2.30758966095828,0.0324290048755217,0.0478741814010415
"RCC2",6278.41666566911,-0.447704902610883,0.125238408841836,-3.57482106927988,0.0572106767628101,0.0817570584488403
"ARHGEF10L",6422.31895331838,1.38963196829586,0.106355940421125,13.0658613218359,4.31553802349602e-27,2.91921316093674e-26
"ACTL8",0.889860079437213,-1.64412087926406,0.665638786963519,-2.46998959715694,0.0203283230933588,0.0308935770279362
"IGSF21",110.872436391101,1.25626830157069,0.21660830466541,5.79972362329886,1.69572360774664e-06,3.85589958812512e-06
"KLHDC7A",169.215711691984,-1.48908227024034,0.390472795361279,-3.81353653296792,0.000757835547819788,0.00136120453061926
"PAX7",4.98645234991372,-4.02217545408105,0.477249429813429,-8.42782663072732,1.35073195844094e-15,5.42029730675431e-15
"TAS1R2",8.26230614972141,2.62399403782584,0.538202306737765,4.87547898806083,5.19191355467231e-06,1.13556385930887e-05
"ALDH4A1",3281.24498426858,1.75539673079542,0.203588035648349,8.62229808939983,7.10625477092214e-14,2.59766970265233e-13
"IFFO2",19052.9797168261,2.49571669546123,0.302828292601293,8.24135906860963,6.04424893249506e-14,2.21747860213598e-13
"UBR4",16078.7061561528,-0.637951896961592,0.0847679621536705,-7.52586095918043,2.36259085053161e-06,5.31701960422958e-06
"EMC1",2631.808277444,-0.846399322084847,0.0444921126738153,-19.0235812870935,2.84114239261738e-41,3.13352606919651e-40
"MRTO4",1738.07670476692,-0.000751023851028179,0.0925302988408706,-0.00811651816147006,0.999831653409492,0.999999999984865
"AKR7L",99.1333603515156,1.37481446931336,0.203568530386348,6.753570734652,1.64290133982812e-08,4.30984873669833e-08
"AKR7A3",204.393499727779,-0.0394281524075746,0.244382109234171,-0.161338129583757,0.923701896145161,0.989547366528691
"AKR7A2",1870.99087572061,0.14439071801658,0.0856314427367347,1.68618808000812,0.891270178201277,0.964001895174631
"CAPZB",11574.8530071157,0.865005424999426,0.0536036678415765,16.1370566573152,8.99444202942453e-31,7.05329119971872e-30
