Geneid,p_value,padj
TRGV3,1.364197800266e-311,4.4698007902836e-311
TRGV4,1.1590827686819905e-261,2.845673029018357e-261
TRGV5,0.0,0.0
TRGV5P,0.0,0.0
TRGV6,0.0,0.0
TRGV7,0.0,0.0
TRGV8,0.0,0.0
TRGV9,6.916033737600219e-256,1.6477106868223037e-255
TRGVA,0.0,0.0
TRH,9.398588447353263e-222,1.9090701403781344e-221
TRHDE,2.069234399921718e-33,2.173649640651411e-33
TRHDE-AS1,3.5085818069163925e-104,4.43659861173347e-104
TRHR,0.0,0.0
TRIAP1,9.797103310457953e-270,2.5127381822433318e-269
TRIB1,1.4764541818851522e-19,1.5096314541133202e-19
TRIB2,4.86808202914059e-122,6.53048538361201e-122
TRIB3,3.8075440984306864e-135,5.3861449571312435e-135
TRIL,7.163646342400889e-199,1.3118252874209662e-198
TRIM10,1.197556772477745e-38,1.2742061615383151e-38
TRIM11,3.9225171371278734e-308,1.256253088958578e-307
TRIM13,0.0,0.0
TRIM14,1.8623076402649885e-123,2.5102611737873133e-123
TRIM15,5.9642752370127186e-77,6.990148793941503e-77
TRIM16,2.306688054901559e-221,4.673047582582797e-221
TRIM16L,2.6855071076728043e-137,3.8332991721673057e-137
TRIM17,9.564264764896437e-107,1.21870403424083e-106
TRIM2,5.783759123353677e-54,6.378257977588613e-54
TRIM21,1.928436352345066e-86,2.3179492861598953e-86
TRIM22,1.1330279678619215e-75,1.3228618626801663e-75
TRIM23,7.456398215566982e-136,1.058161443017839e-135
TRIM24,4.9408902133262074e-194,8.858359778198303e-194
TRIM25,3.025517274203949e-302,9.345252176183488e-302
TRIM26,2.937230706570449e-292,8.553857802691377e-292
TRIM27,5.662695739940433e-219,1.1328343619462033e-218
TRIM28,8.084256236413322e-274,2.1211614311929382e-273
TRIM29,2.026421338887435e-155,3.124586452353623e-155
TRIM3,0.0,0.0
TRIM31,6.321330272893343e-187,1.1014250658626934e-186
TRIM31-AS1,1.218414791011008e-302,3.7725634949216584e-302
TRIM32,3.3803458010522476e-215,6.653195565346807e-215
TRIM33,8.084646337573262e-151,1.223886496655183e-150
TRIM34,0.0,0.0
TRIM35,0.0,0.0
TRIM36,1.83402675750583e-137,2.6190307055023403e-137
TRIM37,7.671503848902717e-303,2.377877014231774e-302
TRIM38,1.7320184637069152e-88,2.0944324111548327e-88
TRIM39,0.0,0.0
TRIM4,0.0,0.0
TRIM40,0.0,0.0
TRIM41,6.517721538116621e-184,1.1208008118126603e-183
TRIM42,0.0,0.0
TRIM43,0.0,0.0
TRIM43B,0.0,0.0
TRIM44,1.7498765791419517e-115,2.294763248742057e-115
TRIM45,1.3511942035196457e-99,1.6867217166469488e-99
TRIM46,6.589175322414356e-33,6.91472983697667e-33
TRIM47,1.9558059210858367e-254,4.630383087617512e-254
TRIM48,0.0,0.0
TRIM49,0.0,0.0
TRIM49B,0.0,0.0
TRIM49C,0.0,0.0
TRIM49D1,0.0,0.0
TRIM49D2,0.0,0.0
TRIM5,4.044487022827437e-184,6.963304360545794e-184
TRIM50,4.3633800203611305e-152,6.636880596471868e-152
TRIM51,0.0,0.0
TRIM51EP,0.0,0.0
TRIM51HP,0.0,0.0
TRIM52,0.0,0.0
TRIM52-AS1,1.5550912288620424e-295,4.615161182433573e-295
TRIM53AP,0.0,0.0
TRIM54,1.951839721101077e-122,2.621734889366501e-122
TRIM55,5.651818304875986e-184,9.721887534663033e-184
TRIM56,0.0,0.0
TRIM58,6.941496631774327e-87,8.35359703376396e-87
TRIM59,4.718637855155225e-116,6.199607280135466e-116
TRIM6,1.678377803751178e-76,1.964763603496396e-76
TRIM60,0.0,0.0
TRIM61,1.9473564266052558e-296,5.81077428280967e-296
TRIM62,1.2215236174791668e-260,2.984333591769985e-260
TRIM63,1.7731467969434008e-28,1.8421971866262741e-28
TRIM64,0.0,0.0
TRIM64B,0.0,0.0
TRIM64C,0.0,0.0
TRIM65,0.0,0.0
TRIM66,7.634584589057556e-291,2.2049507724342846e-290
TRIM67,2.4865685953556415e-200,4.5844615102072616e-200
TRIM68,2.058461150704176e-296,6.139915731806315e-296
TRIM69,0.0,0.0
TRIM7,0.0,0.0
TRIM71,5.14885296736723e-144,7.568130153259903e-144
TRIM72,4.84114570632042e-66,5.509764643713364e-66
TRIM73,1.64267585228382e-111,2.1277619590988845e-111
TRIM74,2.989021363347549e-216,5.908751426952345e-216
TRIM77,0.0,0.0
TRIM8,0.0,0.0
TRIM9,2.8536568275715106e-25,2.9461725840996574e-25
TRIML1,0.0,0.0
TRIML2,0.0,0.0
TRIO,5.98796199638825e-147,8.917647930455567e-147
TRIOBP,1.2381965106403046e-91,1.5112508726135692e-91
TRIP10,0.0,0.0
TRIP11,8.48423195371535e-242,1.8910063552985697e-241
TRIP12,3.805795169968685e-241,8.457159346912364e-241
TRIP13,6.912902212540493e-192,1.227633324655089e-191
TRIP4,2.182949480177552e-146,3.242595408490836e-146
TRIP6,2.1871396094072532e-296,6.522888907641528e-296
TRIQK,2.99759159202314e-93,3.675589754206784e-93
TRIT1,5.59966240129588e-145,8.264527379963869e-145
TRMO,1.2245372242312419e-199,2.250638225488953e-199
TRMT1,7.759557526315911e-267,1.955945396167041e-266
TRMT10A,1.5410922159497397e-128,2.1208671356860014e-128
TRMT10B,3.644979550409997e-127,4.991495222068624e-127
TRMT10C,1.2144156069914294e-144,1.790172542119897e-144
TRMT11,1.0231102617521095e-124,1.38654957128616e-124
TRMT112,2.1699216035049956e-221,4.3967504179441183e-221
TRMT12,1.1289827377439879e-85,1.3537679575968738e-85
TRMT13,1.2759867376984794e-147,1.905208732086238e-147
TRMT1L,5.619944354182192e-261,1.3752109555817918e-260
TRMT2A,4.240827340659873e-296,1.2623246113943493e-295
TRMT2B,5.6603210418489464e-251,1.3181271535099641e-250
TRMT44,1.2111792679674827e-181,2.0656438122728387e-181
TRMT5,1.8076798551689723e-132,2.532709851238996e-132
TRMT6,1.287045232031951e-229,2.70917255643661e-229
TRMT61A,0.0,0.0
TRMT61B,6.127964183767158e-132,8.563899688440367e-132
TRMU,3.779457467697921e-156,5.846034849598719e-156
TRNAU1AP,3.2362893074336712e-226,6.701954039787088e-226
TRNP1,4.1746977211369735e-241,9.274241637539337e-241
TRNT1,5.148181737131437e-232,1.0955886525160756e-231
TRO,2.5759740599523488e-31,2.694404268414632e-31
TROAP,3.430128154235164e-38,3.645292897443361e-38
TRPA1,2.001745457702362e-291,5.7972562790112184e-291
TRPC1,7.190722984495757e-66,8.177378543664443e-66
TRPC2,2.5849831630159218e-30,2.697210747089576e-30
TRPC3,1.4330818484102057e-114,1.873454262877389e-114
TRPC4,6.51844937169964e-81,7.718219508048984e-81
TRPC4AP,1.5545676248217993e-266,3.914300633628292e-266
TRPC5,0.0,0.0
TRPC5OS,0.0,0.0
TRPC6,1.6899795212157147e-88,2.043704422315805e-88
TRPC7,0.0,0.0
TRPC7-AS1,0.0,0.0
TRPM1,8.863996745449863e-26,9.158349536314739e-26
TRPM2,1.0047556480189897e-105,1.2758379682323638e-105
TRPM2-AS,1.3126402979980586e-180,2.228942416189048e-180
TRPM3,1.3077894000907417e-107,1.6708586175955406e-107
TRPM4,1.4500402255720962e-185,2.511526830179188e-185
TRPM5,5.362133295682645e-260,1.3057404230544392e-259
TRPM6,1.6270311905179144e-114,2.1262780185313008e-114
TRPM7,1.4928779922368744e-229,3.141579644754757e-229
TRPM8,0.0,0.0
TRPS1,5.100693171605762e-85,6.106721417661643e-85
TRPT1,5.357515012021472e-293,1.5675616423533152e-292
TRPV1,4.5054004373333526e-184,7.753949743546353e-184
TRPV2,4.776177811855764e-22,4.905067930780459e-22
TRPV3,7.506739088872849e-137,1.068995304194758e-136
TRPV4,1.229911567185555e-42,1.320347084575009e-42
TRPV5,4.205997571211527e-292,1.2233310773063946e-291
TRPV6,3.2534184044356604e-67,3.714320689429595e-67
TRRAP,7.434167410930705e-184,1.2777267129685618e-183
TRUB1,3.8018339626267963e-75,4.433194487491485e-75
TRUB2,2.8427684817539944e-183,4.8742851894477185e-183
TSACC,4.823843419121255e-240,1.0658749604783855e-239
TSC1,2.4514084759782856e-135,3.47031657347049e-135
TSC2,4.0343525205538764e-140,5.8364393611833145e-140
TSC22D1,0.0,0.0
TSC22D1-AS1,3.434313611805954e-139,4.944758714165486e-139
TSC22D2,2.884037803935886e-156,4.464005808256796e-156
TSC22D3,0.0,0.0
TSC22D4,0.0,0.0
TSEN15,1.5425504437376286e-207,2.9397964917320717e-207
TSEN2,3.615689022811473e-212,7.031643218279529e-212
TSEN34,1.4843730808707597e-267,3.7585181803550392e-267
TSEN54,2.272168979410123e-122,3.051470985880697e-122
TSFM,2.6115394676032536e-224,5.363789893139813e-224
TSG101,1.1489256327540872e-258,2.7734183024250475e-258
TSGA10,6.960146595155417e-89,8.425363575544602e-89
TSGA10IP,4.3283772570776665e-294,1.2747065485668483e-293
TSGA13,0.0,0.0
TSHB,0.0,0.0
TSHR,2.3933612860598884e-257,5.7400781510669655e-257
TSHZ1,0.0,0.0
TSHZ2,2.028717151186928e-146,3.0142735989240988e-146
TSHZ3,1.9313979044864773e-246,4.404130469733253e-246
TSIX,7.983527002117227e-133,1.1201945621107138e-132
TSKS,1.1944878815364134e-79,1.4106426438497324e-79
TSKU,3.338073482454221e-306,1.0568729903743948e-305
TSLP,1.2233498577006811e-192,2.1798937484482996e-192
TSN,3.9810276051667115e-177,6.679724499443111e-177
TSNARE1,1.0256982968338375e-266,2.584337665386548e-266
TSNAX,1.0901410098971058e-271,2.8261914887817773e-271
TSNAXIP1,2.649048505742026e-63,2.9914018733731133e-63
TSPAN1,6.95410804254434e-36,7.346580874164489e-36
TSPAN10,2.2868270849324665e-11,2.3075735987853402e-11
TSPAN11,2.7522325335204374e-196,4.984064956093641e-196
TSPAN12,1.1627235114017606e-40,1.2432912003768408e-40
TSPAN13,4.247724647052662e-102,5.339281119929054e-102
TSPAN14,0.0,0.0
TSPAN15,7.748635237828954e-70,8.910427415631496e-70
TSPAN16,0.0,0.0
TSPAN17,1.0898333356694839e-271,2.825712018069166e-271
TSPAN18,5.96756379206738e-208,1.1396581681201007e-207
TSPAN19,2.0763207811146442e-287,5.877930611629604e-287
TSPAN2,1.3551044424041416e-88,1.6389097379793536e-88
TSPAN3,7.88735930785294e-204,1.477732612124714e-203
TSPAN31,2.2849937483198112e-240,5.060570994739835e-240
TSPAN32,1.2324865146347616e-13,1.247933924664706e-13
TSPAN33,1.1052237594430462e-08,1.111111336888337e-08
TSPAN4,3.1398840401505362e-263,7.782612782907304e-263
TSPAN5,3.0691161559672445e-196,5.55660378823542e-196
TSPAN6,1.6826150760963943e-77,1.974643433000835e-77
TSPAN7,3.3765333339510866e-235,7.293489396837397e-235
TSPAN8,6.939182738040121e-152,1.0545029592808113e-151
TSPAN9,0.0,0.0
TSPEAR,1.824294903574504e-71,2.1062363784925977e-71
TSPEAR-AS1,1.2854490980384414e-22,1.321553026712975e-22
TSPEAR-AS2,4.3276590734226733e-47,4.694686322393688e-47
TSPO,0.0,0.0
TSPO2,0.0,0.0
TSPOAP1,4.171755754045752e-251,9.720727100612224e-251
TSPOAP1-AS1,4.648622895945973e-196,8.408350503280703e-196
TSPY1,0.0,0.0
TSPY10,0.0,0.0
TSPY2,0.0,0.0
TSPY26P,6.93097981841356e-303,2.1492104961502197e-302
TSPY3,0.0,0.0
TSPY4,0.0,0.0
TSPY8,0.0,0.0
TSPYL1,1.0309104970084304e-131,1.4391368024690535e-131
TSPYL2,4.738212845750812e-243,1.0617285893972427e-242
TSPYL4,0.0,0.0
TSPYL5,1.807925753174463e-167,2.926028577329456e-167
TSPYL6,0.0,0.0
TSR1,5.9542101349394195e-139,8.562756661264534e-139
TSR2,0.0,0.0
TSR3,7.73001133616145e-294,2.2727082237745019e-293
TSSC2,4.27540888320633e-161,6.749658127190245e-161
TSSC4,0.0,0.0
TSSK1B,0.0,0.0
TSSK3,1.529442884043879e-177,2.5697944218219567e-177
TSSK4,3.906562651481478e-186,6.7811141803158585e-186
TSSK6,4.7251689726645855e-185,8.170042837686199e-185
TST,3.1335981295200233e-289,8.956916615030294e-289
TSTD1,6.90502616026126e-197,1.2530053776312677e-196
TSTD2,7.8248541187373825e-199,1.4324516278111593e-198
TSTD3,2.722898710219801e-304,8.523728063100028e-304
TTBK1,8.719719931584426e-297,2.607986901855025e-296
TTBK2,1.555883800987708e-203,2.9105190635311174e-203
TTC1,8.886450686327724e-161,1.4009013392811332e-160
TTC12,3.454488990520916e-117,4.5558571725142384e-117
TTC13,8.456419628231435e-163,1.3445245875312517e-162
TTC14,5.677372687485139e-128,7.799273792163356e-128
TTC16,1.708718844194788e-179,2.8904226485005358e-179
TTC17,1.3027687609480786e-148,1.9539409779212145e-148
TTC19,6.447705963463486e-226,1.33344096023339e-225
TTC21A,2.727076146645282e-86,3.2765329645859715e-86
TTC21B,4.913918694926943e-193,8.772432661238886e-193
TTC21B-AS1,0.0,0.0
TTC22,1.9302092278096605e-112,2.507257391316763e-112
TTC23,0.0,0.0
TTC23L,2.161397754624171e-183,3.708751073369125e-183
TTC24,5.669160853196515e-286,1.59334423198238e-285
TTC26,4.8044245858496506e-204,9.01083998571215e-204
TTC27,9.672351464174427e-266,2.4269422418390587e-265
TTC28,3.955001956858408e-46,4.279737042567467e-46
TTC28-AS1,0.0,0.0
TTC29,1.0616747458066867e-205,2.0054146646528146e-205
TTC3,1.882956202942415e-248,4.334451471360344e-248
TTC3-AS1,3.866803944991386e-295,1.1452186008423164e-294
TTC30A,1.8999389747321684e-24,1.958724531152709e-24
TTC30B,5.5243550785054e-115,7.233436722447016e-115
TTC31,5.644968477451004e-299,1.7105784972997093e-298
TTC32,0.0,0.0
TTC33,1.2476307595646552e-104,1.5797970966406326e-104
TTC34,3.9978339949757544e-131,5.56371674929411e-131
TTC36,1.95585098958147e-190,3.452807328946769e-190
TTC37,1.4307644053598446e-244,3.22770131971439e-244
TTC38,3.132494815707024e-180,5.31407019133794e-180
TTC39A,4.054645228787799e-18,4.1341903258319066e-18
TTC39A-AS1,3.605622323647134e-284,1.001276666019197e-283
TTC39B,1.0764020384136156e-253,2.5382098046328437e-253
TTC39C,8.824923210854438e-147,1.313413264426067e-146
TTC39C-AS1,0.0,0.0
TTC3P1,2.921610701996401e-96,3.6101092042486523e-96
TTC4,0.0,0.0
TTC41P,1.4022541987815308e-181,2.390987237854252e-181
TTC5,4.245178780231236e-155,6.536110487899155e-155
TTC6,2.9279500403119603e-65,3.3241184284093967e-65
TTC7A,0.0,0.0
TTC7B,1.3830152479758902e-83,1.649616280857737e-83
TTC8,2.3485390303628754e-265,5.881309836314426e-265
TTC9,1.2451838040132428e-180,2.1145531718248197e-180
TTC9B,6.776317400869559e-307,2.1516746909063675e-306
TTC9C,1.404837725121974e-131,1.9595894694782704e-131
TTF1,1.955752139496553e-187,3.4151867470435064e-187
TTF2,9.155420356924646e-158,1.4263102936452606e-157
TTI1,1.372878923851403e-226,2.8489557767241732e-226
TTI2,8.0445288879612e-168,1.3037958124483928e-167
TTK,5.949659024473192e-187,1.036900684122858e-186
TTL,1.6404247996544555e-251,3.831707475625868e-251
TTLL1,7.998849747948375e-84,9.545716923068647e-84
TTLL10,2.0139365787454178e-84,2.406897263900052e-84
TTLL10-AS1,1.0977497880689173e-171,1.8055858780181989e-171
TTLL11,1.2421076163988955e-104,1.5728899878983702e-104
TTLL12,1.6732912320204999e-273,4.382918922188849e-273
TTLL2,2.6868152555803223e-275,7.101507799848621e-275
TTLL3,0.0,0.0
TTLL4,1.7237164758795136e-144,2.538820889243214e-144
TTLL5,1.0221991692690085e-244,2.308948658221294e-244
TTLL6,1.7902340150441045e-75,2.089120525209096e-75
TTLL7,4.103503753446959e-72,4.742449072350305e-72
TTLL7-IT1,1.71289136700682e-309,5.53432652735967e-309
TTLL8,0.0,0.0
TTLL9,4.9524355666771875e-107,6.316817710219686e-107
TTN-AS1,0.0,0.0
TTPA,1.5536842014958548e-127,2.1313170314132842e-127
TTPAL,2.2847777091640774e-267,5.77883356869095e-267
TTR,2.149083874876974e-172,3.545718891807055e-172
TTTY10,8.75033620214869e-68,1.0006344527578795e-67
TTTY14,6.325062394862936e-43,6.795848456732664e-43
TTTY15,4.914929060383666e-30,5.125060085429055e-30
TTTY16,0.0,0.0
TTTY18,0.0,0.0
TTYH1,2.0332519102008804e-23,2.093443877133757e-23
TTYH2,1.2073243584938215e-66,1.3762469566274754e-66
TTYH3,1.4289986977363702e-11,1.4424053492627001e-11
TUB,0.0,0.0
TUBA1A,1.248755498845715e-49,1.363463110230177e-49
TUBA1B,0.0,0.0
TUBA1C,4.219664515855355e-168,6.85193284526791e-168
TUBA3C,0.0,0.0
TUBA3D,3.387343371907384e-302,1.0460058180632458e-301
TUBA3E,0.0,0.0
TUBA4A,5.242837466073302e-224,1.0760482244506302e-223
TUBA4B,2.5954745114018256e-160,4.082402319341142e-160
TUBA8,0.0,0.0
TUBAL3,2.3489111837424218e-109,3.019616476520688e-109
TUBB,2.5309402096810856e-41,2.7102166126085913e-41
TUBB1,1.3874503979474919e-213,2.713152536295486e-213
TUBB2A,5.732014375150333e-80,6.773797617074438e-80
TUBB2B,1.859931698206626e-27,1.9274909942615723e-27
TUBB3,1.716825315280851e-202,3.196004694293848e-202
TUBB4A,4.3202477499669388e-47,4.686867275844075e-47
TUBB4B,6.393129699546711e-87,7.69448082605141e-87
TUBB6,2.0999556802459403e-194,3.770814192948255e-194
TUBB8,3.337069317474701e-305,1.050918943585522e-304
TUBBP5,5.050454351518741e-26,5.220979749881802e-26
TUBD1,1.301875382738712e-121,1.743304572070263e-121
TUBE1,1.0837711030123013e-290,3.126910510746269e-290
TUBG1,2.664889660534955e-106,3.3907941168365193e-106
TUBG2,4.7253571563049687e-63,5.332906385312759e-63
TUBGCP2,0.0,0.0
TUBGCP3,2.974221419721985e-218,5.927845738199357e-218
TUBGCP4,2.386443959092927e-184,4.113917768355462e-184
TUBGCP5,7.024123097085092e-170,1.1482775503215504e-169
TUBGCP6,0.0,0.0
TUFM,4.184660617239414e-99,5.215591731246699e-99
TUFT1,2.754967607488581e-133,3.8724282170218e-133
TUG1,0.0,0.0
TULP1,1.6549682219962402e-172,2.732056237416034e-172
TULP2,8.12599125203346e-275,2.1413851732496094e-274
TULP3,0.0,0.0
TULP4,2.0470388163197916e-39,2.1812848478246346e-39
TUNAR,0.0,0.0
TUSC1,0.0,0.0
TUSC2,4.893423531768614e-302,1.5096634516339349e-301
TUSC3,3.856791667598532e-188,6.7542991826872e-188
TUSC7,0.0,0.0
TUSC8,6.675432913506609e-79,7.865668751308912e-79
TUT1,0.0,0.0
TVP23A,2.1164316238514595e-07,2.1247371460519755e-07
TVP23B,1.7637949562706055e-155,2.7210945506013417e-155
TVP23C,5.727969583039304e-160,8.99902911497079e-160
TWF1,3.3880547588972555e-138,4.857196311883587e-138
TWF2,0.0,0.0
TWIST1,2.609594622620387e-155,4.0224480545766745e-155
TWIST2,0.0,0.0
TWNK,8.767137145804518e-105,1.1105554888039349e-104
TWSG1,5.634188330531384e-157,8.746649054153772e-157
TXK,3.426030324384794e-119,4.547499261422547e-119
TXLNA,0.0,0.0
TXLNB,2.5954783007603806e-38,2.7590513133896767e-38
TXLNG,1.302188043456219e-235,2.8178174353887207e-235
TXLNGY,8.357119324787813e-41,8.938278224272523e-41
TXN,1.1614536472312924e-95,1.4323143424666994e-95
TXN2,6.152519941084049e-283,1.6948506714946058e-282
TXNDC11,4.520526701398366e-105,5.7303642995648286e-105
TXNDC12,1.0384390535949165e-196,1.8827483085258177e-196
TXNDC12-AS1,0.0,0.0
TXNDC15,3.173193376277438e-243,7.117350637643618e-243
TXNDC16,6.299968917442967e-111,8.147072812581829e-111
TXNDC17,8.047231421172518e-95,9.906932747357291e-95
TXNDC2,5.081113600576451e-307,1.6151809959916085e-306
TXNDC5,0.0,0.0
TXNDC8,0.0,0.0
TXNDC9,7.072980444392324e-103,8.910987783950143e-103
TXNIP,0.0,0.0
TXNL1,5.912797462758258e-212,1.1484414440909916e-211
TXNL4A,1.0321186807391276e-248,2.3799199304294115e-248
TXNL4B,1.3374009034407381e-283,3.700999807790812e-283
TXNRD1,3.889604333526072e-57,4.3302669201249594e-57
TXNRD2,1.1572410765601158e-217,2.302083855773294e-217
TXNRD3,1.4719391181837673e-249,3.4067075047309065e-249
TYK2,0.0,0.0
TYMP,1.0783233153940812e-48,1.1747014910637958e-48
TYMS,1.971996874165771e-158,3.077769524863931e-158
TYMSOS,7.471905729913775e-245,1.6890835299512496e-244
TYR,4.274391971696034e-53,4.707433308922295e-53
TYRO3,3.174983680719244e-220,6.39608227009186e-220
TYRO3P,2.6113176748712625e-304,8.175547749012232e-304
TYROBP,3.955028782135688e-99,4.929654757464925e-99
TYRP1,2.5908769516000266e-11,2.6140381653654256e-11
TYSND1,0.0,0.0
TYW1,4.1901870078351836e-216,8.278972424989038e-216
TYW1B,1.3518555890076772e-182,2.3124162764719733e-182
TYW3,5.75115299879535e-197,1.0441964091496265e-196
TYW5,2.969735276295569e-131,4.1361796020464084e-131
U2AF1,3.3639844239231135e-37,3.564142348553024e-37
U2AF1L4,2.485590893225416e-291,7.194901273022628e-291
U2AF2,0.0,0.0
U2SURP,2.301572024143798e-232,4.905702118486095e-232
UACA,9.645066924026409e-142,1.4046048125160282e-141
UAP1,1.8863282760559157e-167,3.05270417009288e-167
UAP1L1,3.0337955696478176e-260,7.395458887831799e-260
UBA1,4.912040007411887e-151,7.442896290269909e-151
UBA2,6.067053084769024e-137,8.643514029065157e-137
UBA3,8.150443625765643e-138,1.1662159843367608e-137
UBA5,3.8955477891764995e-207,7.407589387016825e-207
UBA52,2.2166466186410756e-187,3.8695937332316417e-187
UBA6,5.430532745891477e-213,1.0595083970969017e-212
UBA7,9.78399459071781e-98,1.2143102337161711e-97
UBAC1,0.0,0.0
UBAC2,2.6313827030295217e-256,6.28670284886912e-256
UBAC2-AS1,1.867058308030877e-83,2.2261600457847186e-83
UBALD1,0.0,0.0
UBALD2,4.574054933764149e-130,6.338431585614552e-130
UBAP1,0.0,0.0
UBAP1L,6.221844073182238e-132,8.694570159076709e-132
UBAP2,2.422903791459148e-165,3.889620477935813e-165
UBAP2L,1.551247966431002e-193,2.7746995943992687e-193
UBASH3A,3.279728875359007e-151,4.9718513053901616e-151
UBASH3B,3.594801226064561e-49,3.921105904344819e-49
UBB,1.9274543843653153e-256,4.60875581531073e-256
UBBP4,5.2926030717687444e-135,7.484147716767202e-135
UBC,7.922684017771328e-98,9.835114941778566e-98
UBD,2.528320988272693e-169,4.1250044241773307e-169
UBE2A,2.704185553130318e-287,7.647852619490535e-287
UBE2B,3.071477570301712e-199,5.634876460448337e-199
UBE2C,1.1837112382756702e-92,1.448127925082839e-92
UBE2D1,3.2181557974533374e-139,4.634112144634789e-139
UBE2D2,1.5067372764284386e-219,3.022664376796059e-219
UBE2D3,0.0,0.0
UBE2D4,0.0,0.0
UBE2DNL,0.0,0.0
UBE2E1,3.496724996402335e-281,9.533285531932192e-281
UBE2E1-AS1,0.0,0.0
UBE2E2,0.0,0.0
UBE2E3,0.0,0.0
UBE2F,0.0,0.0
UBE2FP1,1.3494331073139093e-30,1.409040719401154e-30
UBE2G1,0.0,0.0
UBE2G2,0.0,0.0
UBE2H,0.0,0.0
UBE2I,2.98812451899922e-135,4.22855432854567e-135
UBE2J1,5.952084481708225e-216,1.1747024953441643e-215
UBE2J2,0.0,0.0
UBE2K,0.0,0.0
UBE2L3,3.675332915714931e-260,8.955536570157749e-260
UBE2L6,8.159018469129253e-161,1.2864898043640044e-160
UBE2M,9.235235316536715e-289,2.633214339664908e-288
UBE2MP1,3.361353527481996e-288,9.555723375323555e-288
UBE2N,2.00409904452966e-279,5.412595472287494e-279
UBE2NL,0.0,0.0
UBE2O,0.0,0.0
UBE2Q1,7.314021253632788e-266,1.8358009957880878e-265
UBE2Q1-AS1,0.0,0.0
UBE2Q2,1.6633030732913832e-171,2.734444124202842e-171
UBE2Q2L,9.2940965689603e-311,3.02755064238456e-310
UBE2Q2P1,3.1818765953212274e-131,4.430422479127078e-131
UBE2Q2P2,3.088642088087721e-105,3.916986804523915e-105
UBE2QL1,3.120729983881118e-148,4.672672637632754e-148
UBE2R2,0.0,0.0
UBE2R2-AS1,0.0,0.0
UBE2S,9.807137350496066e-62,1.1035605804106419e-61
UBE2T,1.3021763187606788e-200,2.4046605360238905e-200
UBE2U,0.0,0.0
UBE2V1,0.0,0.0
UBE2V2,2.8088167412443796e-233,6.0147132301349135e-233
UBE2W,3.378518511371722e-237,7.368287411747895e-237
UBE2Z,0.0,0.0
UBE3A,8.841847815106056e-276,2.34263180776757e-275
UBE3B,2.142981017791702e-236,4.654277422284327e-236
UBE3C,1.460830718658618e-160,2.300558581832833e-160
UBE3D,8.273174577234869e-143,1.2098677049431887e-142
UBE4A,8.875376595461868e-226,1.8341860760606233e-225
UBE4B,3.2108258824456432e-155,4.946871996615932e-155
UBFD1,3.869634240087233e-266,9.724346075504087e-266
UBIAD1,1.1684937594138525e-127,1.6040663198631374e-127
UBL3,7.880524246128223e-231,1.667198293143951e-230
UBL4A,6.1793457839477104e-301,1.893694360836045e-300
UBL4B,6.788893460430166e-155,1.0441381632127198e-154
UBL5,3.0014800481897628e-170,4.91054335461672e-170
UBL7,1.407217808110597e-281,3.846584686446443e-281
UBLCP1,3.7343615002626856e-145,5.517193222667356e-145
UBN1,0.0,0.0
UBN2,5.267937087599829e-119,6.987900184645876e-119
UBOX5,0.0,0.0
UBOX5-AS1,5.356989318718484e-195,9.643418457714964e-195
UBP1,1.1852371835226318e-184,2.0459514854869602e-184
